customer_id,gender,age,tenure,monthly_charges,total_charges,num_logins_last_30d,support_tickets_last_12m,contract_type,payment_method,churn
351,F,29,53,132.04990121034433,6977.358260620793,12,6,yearly,boleto,0
352,M,44,3,175.9641872375421,570.6201596292801,11,5,monthly,credit_card,1
353,M,24,15,137.18593919832165,2112.30372572983,44,0,yearly,boleto,0
354,M,42,12,122.51708176606675,1473.5754946685638,22,5,monthly,bank_transfer,0
355,F,58,36,89.18845274161822,3151.0264396593197,39,2,monthly,credit_card,1
356,F,60,1,168.8098812636946,154.0302821028117,18,1,yearly,bank_transfer,0
357,M,54,2,79.53065128465508,86.99474584401658,30,8,monthly,bank_transfer,1
358,F,56,30,86.33426164597404,2593.7879698709576,33,2,yearly,bank_transfer,0
359,M,21,58,176.23828951296048,10234.590947315279,44,6,yearly,boleto,0
360,F,35,32,161.17887885938165,5144.188602448324,9,8,monthly,boleto,1
361,F,52,27,141.9310233469281,3844.2231914862186,28,5,monthly,credit_card,1
362,F,59,39,55.83807961798601,2198.5301670556464,20,7,monthly,boleto,0
363,M,48,33,69.08864274270897,2292.768312654752,23,7,monthly,credit_card,0
364,F,62,23,124.99361902814145,2814.776723032407,42,4,yearly,boleto,0
365,M,32,35,161.95083852243363,5655.616132009542,6,9,yearly,boleto,0
366,F,25,1,119.61512962877349,140.10727854208687,27,9,monthly,boleto,1
367,M,22,15,52.593953662217466,867.844893498562,19,3,monthly,credit_card,0
368,M,48,40,77.64049980002326,3092.0237044889955,44,8,yearly,credit_card,1
369,M,52,21,138.3150049430327,2932.1571138260924,10,1,monthly,boleto,0
370,F,32,4,154.1325589531987,660.437831408986,11,1,monthly,credit_card,0
371,M,58,8,55.01424690678566,430.2825903356573,4,5,yearly,bank_transfer,1
372,F,56,52,56.49976301907505,2995.408064366269,21,6,yearly,credit_card,1
373,M,36,20,89.19651731845445,1844.0390379406338,0,5,monthly,credit_card,1
374,M,30,2,62.52525430798474,194.069745319029,25,7,monthly,credit_card,1
375,F,56,43,131.2919348290047,5668.4748060964785,11,3,monthly,credit_card,0
376,M,52,32,68.55529729350206,2311.776375874943,20,8,monthly,boleto,0
377,F,26,27,147.23290023521338,3944.524150712544,30,9,monthly,credit_card,0
378,F,31,53,166.58379789613804,8935.145167804263,34,0,monthly,boleto,0
379,M,43,19,195.577499562816,3754.3874661264254,3,4,yearly,credit_card,1
380,M,44,34,192.26104424565716,6603.894871003679,7,2,monthly,bank_transfer,0
381,M,26,44,91.00477253529172,3988.20810382575,15,6,yearly,credit_card,0
382,F,67,36,54.41144039347592,2001.0355893133212,25,4,monthly,boleto,0
383,F,38,13,99.4118324167652,1363.7025296011657,44,2,monthly,credit_card,0
384,M,37,41,156.272017806898,6352.784797896624,6,2,monthly,boleto,0
385,M,21,44,58.970181390880896,2586.5216671079884,3,3,monthly,boleto,1
386,M,63,8,103.9568986507143,724.5925547941549,31,1,yearly,bank_transfer,0
387,M,30,10,94.70518213203604,938.1351724779026,48,1,monthly,bank_transfer,0
388,F,69,40,82.90184537284651,3275.2734052408564,41,6,monthly,credit_card,1
389,F,43,8,155.9196132095473,1236.4685212780416,28,9,yearly,boleto,0
390,M,63,52,148.8645507536561,7887.13880707035,0,5,yearly,boleto,0
391,F,27,7,130.3241141051515,998.1589740759205,28,9,monthly,bank_transfer,1
392,M,26,58,186.61619595223962,10751.766988394866,22,1,monthly,boleto,0
393,M,59,40,65.47082790954087,2646.620031461605,22,9,monthly,boleto,1
394,F,60,27,72.45338367171962,1996.1879134893916,24,5,monthly,bank_transfer,1
395,F,46,16,107.51745188291196,1703.384375791362,28,7,yearly,credit_card,0
396,F,19,21,148.3823077794351,3124.9438435260645,36,0,monthly,credit_card,0
397,M,67,45,137.61189383681182,6206.334333027282,9,6,monthly,boleto,0
398,M,38,45,61.106403120189796,2682.457571765448,3,3,monthly,boleto,0
399,M,66,13,193.7637205619701,2467.3618996013042,2,8,monthly,credit_card,1
400,M,63,33,95.75972246920873,3168.6856774059374,20,7,monthly,boleto,0
401,F,62,59,103.84589206746408,6131.877758379469,25,8,monthly,boleto,0
402,F,53,16,143.54446985651353,2261.283381933353,39,8,yearly,bank_transfer,0
403,M,53,41,191.7748276189602,7823.049125384675,21,7,yearly,bank_transfer,0
404,F,45,11,149.40323586549079,1638.9466320368383,26,2,yearly,boleto,0
405,M,19,50,193.21599943215563,9705.107519256944,48,2,monthly,boleto,0
406,F,38,11,78.13866782307184,855.7010575064468,37,8,monthly,bank_transfer,1
407,M,55,18,142.82148934594025,2651.923349758707,34,6,yearly,bank_transfer,0
408,M,60,28,174.33183378144273,4846.5003184972675,18,8,monthly,boleto,0
409,F,47,22,126.35367023822707,2789.436235313737,7,7,monthly,boleto,1
410,M,54,11,104.32605137440106,1129.8717936632115,46,6,yearly,bank_transfer,1
411,M,19,38,197.71377950478157,7542.521668502355,27,1,yearly,bank_transfer,0
412,M,42,2,71.14810105949908,103.21680800773835,3,9,yearly,boleto,1
413,M,44,59,111.63942912929849,6683.096206328299,24,2,monthly,credit_card,0
414,M,64,4,181.00606288409904,639.4936313825958,4,2,monthly,boleto,1
415,M,34,20,185.07211197588813,3787.216251501775,49,1,monthly,credit_card,1
416,F,29,55,197.0573152339661,10842.651761323577,26,0,monthly,boleto,0
417,F,36,10,182.72713883965721,1854.8926174839178,39,3,monthly,boleto,1
418,M,26,5,57.64355380811188,354.9440141951573,23,8,yearly,credit_card,1
419,M,47,44,189.46497494412324,8379.341972299726,0,8,monthly,boleto,1
420,F,51,5,114.22507871101779,534.624049165436,31,4,monthly,boleto,0
421,F,59,54,147.74287811848728,8008.119896161444,32,3,yearly,bank_transfer,0
422,F,68,27,109.14138037506787,3040.190968758563,11,3,yearly,bank_transfer,0
423,F,21,52,172.0502114920323,8902.246411977638,35,9,monthly,bank_transfer,0
424,F,30,15,136.3878914484149,2151.7397972859226,11,0,monthly,credit_card,0
425,M,33,9,176.83169638310065,1610.770391746334,34,0,monthly,bank_transfer,1
426,M,30,57,79.06572072811508,4485.0846929065465,37,0,monthly,boleto,0
427,F,61,45,77.74746421323533,3453.9714203651774,6,8,monthly,bank_transfer,1
428,F,25,54,116.05652023771805,6255.8877391163605,14,0,monthly,bank_transfer,0
429,M,19,19,50.71273174437208,865.7779865895448,8,9,yearly,bank_transfer,0
430,F,62,24,153.92794323443871,3673.5084141735897,36,1,yearly,bank_transfer,0
431,M,67,35,94.40805917120164,3291.135708799277,11,5,monthly,boleto,0
432,F,29,27,133.5949019321675,3553.341669712901,32,9,monthly,bank_transfer,1
433,F,35,15,60.50053406912703,944.9002707821234,20,1,monthly,credit_card,1
434,M,44,23,75.59665390740409,1727.7847254808248,4,2,yearly,credit_card,0
435,M,45,36,143.42887550328993,5131.649790887715,44,7,yearly,boleto,1
436,M,69,3,95.84939406665646,271.28148544654215,35,8,yearly,credit_card,1
437,F,39,20,82.20829138784507,1661.9212014226937,13,9,monthly,bank_transfer,1
438,F,18,18,84.32697512116519,1521.5466127043233,43,0,monthly,boleto,0
439,M,39,5,82.22290470882432,376.0657691397427,35,7,monthly,credit_card,0
440,M,46,8,143.42764241458224,1153.7038130186802,40,3,monthly,credit_card,0
441,F,44,30,75.15368217041856,2252.0766672342443,8,5,monthly,bank_transfer,0
442,M,44,7,104.40595387698355,673.8684659814442,0,9,monthly,bank_transfer,1
443,M,65,21,153.18302983901782,3202.4183919440115,3,9,monthly,credit_card,1
444,M,59,34,127.05065860214759,4348.689305994062,26,1,monthly,bank_transfer,1
445,F,31,52,139.59213061632258,7287.3977050436,39,4,yearly,boleto,0
446,F,36,6,87.63604691956228,514.318064897204,45,2,yearly,credit_card,0
447,M,52,26,189.90723097478084,4971.4266450836,48,6,yearly,bank_transfer,0
448,F,39,7,112.08188724745034,735.5754358829213,29,8,monthly,credit_card,0
449,F,40,26,93.04459049185019,2371.709960878439,31,3,yearly,boleto,0
450,M,26,29,185.64892760877083,5371.25615248967,14,1,monthly,bank_transfer,0
451,F,31,48,148.29344228965806,7192.963536707944,0,0,monthly,boleto,1
452,F,56,27,142.09187947076757,3844.6433270376347,9,0,monthly,boleto,0
453,M,61,56,183.0101978249252,10234.802787712522,2,3,monthly,credit_card,1
454,M,58,9,58.781042940707664,606.2362865267014,34,9,yearly,boleto,1
455,F,34,4,175.65192680113705,688.2607854443713,25,2,yearly,credit_card,1
456,F,25,1,151.67965464576514,263.41631651006486,38,4,monthly,bank_transfer,0
457,M,26,22,103.9989192170194,2262.4120665933897,7,6,monthly,credit_card,0
458,F,38,12,88.45270137857834,1010.8459800803749,45,6,monthly,credit_card,0
459,F,44,6,65.72088498223364,386.007211150808,35,2,monthly,bank_transfer,1
460,M,64,14,191.1611255370035,2663.801544476198,45,1,monthly,bank_transfer,0
461,F,64,58,71.28681549943043,4094.249300149501,32,1,yearly,bank_transfer,0
462,M,18,48,88.91578035963263,4398.056161170288,16,2,yearly,bank_transfer,0
463,F,54,2,153.66607693542048,323.26348226110343,31,0,monthly,boleto,1
464,M,33,55,156.5228656828989,8631.970091243018,30,4,monthly,bank_transfer,0
465,M,28,13,74.11530569038909,940.4050106182121,9,6,monthly,bank_transfer,0
466,F,46,24,172.11967411484414,4101.988709519002,5,6,monthly,bank_transfer,0
467,M,19,20,126.54309037645437,2582.1397253149726,32,9,monthly,credit_card,0
468,F,35,24,177.26850171726636,4170.651952584904,4,2,monthly,bank_transfer,1
469,M,46,45,63.09280847713168,2782.033157831407,5,6,monthly,boleto,0
470,F,32,43,56.42449986405345,2413.888068873921,3,8,monthly,credit_card,1
471,F,48,36,145.54855722415246,5307.3004253512045,31,0,monthly,bank_transfer,0
472,F,41,37,72.50356956647252,2663.9062253110096,46,7,monthly,boleto,0
473,M,59,43,128.74235685999497,5556.728922843493,24,0,monthly,credit_card,0
474,M,27,11,52.11631389267631,574.665886788844,7,5,yearly,bank_transfer,0
475,F,20,24,166.98938908223005,4072.5582586203614,25,8,yearly,credit_card,1
476,F,45,7,184.92952552677522,1215.2705277767805,24,4,monthly,bank_transfer,1
477,F,31,42,175.8324142946432,7421.759560561154,29,5,monthly,bank_transfer,0
478,M,54,26,193.75292197256275,5027.631024799502,21,6,monthly,boleto,0
479,F,22,38,185.46436319881846,7093.890011251072,26,5,yearly,credit_card,0
480,M,47,34,116.60270274355479,3923.527787975847,16,7,monthly,bank_transfer,1
481,M,69,17,109.752231266547,1867.007585024441,45,8,monthly,boleto,1
482,F,22,9,184.42755019573144,1654.7226162159486,26,1,yearly,credit_card,0
483,M,33,58,189.04081930358404,10914.245746041854,15,4,yearly,bank_transfer,0
484,F,61,18,195.92539224770556,3462.6364098113518,0,8,monthly,credit_card,1
485,M,45,7,165.2475852264174,1127.7125284917647,33,3,monthly,bank_transfer,0
486,M,27,19,80.29832449120705,1532.164721782684,19,4,monthly,boleto,0
487,M,29,54,191.74312041660838,10316.282891281628,12,7,monthly,bank_transfer,0
488,F,57,16,192.07122002243293,3056.635842207536,23,9,monthly,bank_transfer,0
489,F,62,59,149.91970458694573,8750.97270290562,24,2,yearly,boleto,0
490,F,36,28,178.5920399524227,4982.044622643649,40,9,yearly,bank_transfer,0
491,F,42,51,134.17646317459284,6894.178954235485,27,7,monthly,bank_transfer,0
492,F,58,39,191.6190418117584,7508.4016469570815,35,0,monthly,credit_card,0
493,F,27,3,64.09045948881368,187.92528161508386,32,8,monthly,credit_card,1
494,F,28,31,179.5945544727156,5579.613824904892,42,3,monthly,credit_card,0
495,M,58,25,58.3255443555709,1416.7255891095647,0,2,yearly,bank_transfer,1
496,M,27,12,100.86605783270308,1291.614628157007,18,5,monthly,bank_transfer,1
497,M,58,33,70.29884639228929,2423.250056271242,35,5,monthly,bank_transfer,0
498,M,43,7,121.87026386943683,861.3330286213564,7,5,monthly,bank_transfer,1
499,F,69,42,84.83692369887049,3692.6850871556353,22,0,yearly,boleto,0
500,M,19,49,192.81085690009957,9413.722869528112,20,8,monthly,bank_transfer,0
501,M,67,6,133.89820004801143,740.835238284621,40,3,monthly,bank_transfer,0
502,F,29,29,184.6596104455587,5319.647515216497,48,1,monthly,bank_transfer,1
503,F,19,39,91.70877035767265,3565.6675306954835,5,5,yearly,boleto,0
504,F,55,4,53.896633991984125,331.1898635280847,10,6,monthly,boleto,0
505,M,45,23,166.34825055258824,3811.9518063392316,38,1,monthly,boleto,0
506,M,61,16,155.35664899579578,2442.7235932925314,8,9,yearly,bank_transfer,0
507,F,23,3,131.82374685112904,350.5482975745153,24,6,monthly,boleto,1
508,M,22,48,172.3014094593819,8327.468759652496,47,9,monthly,bank_transfer,1
509,M,47,27,176.01265589721987,4802.206796640388,48,6,monthly,bank_transfer,0
510,M,63,45,138.18549620272609,6194.073419804993,47,0,yearly,bank_transfer,0
511,F,39,35,194.88916877809055,6727.331701429312,6,2,monthly,bank_transfer,0
512,F,59,52,157.95679214259908,8157.323514179689,7,9,yearly,credit_card,0
513,F,65,59,151.5313064243943,9026.40927091424,8,5,yearly,bank_transfer,0
514,F,63,36,104.21326888379681,3786.1180740441587,38,1,yearly,bank_transfer,0
515,F,44,21,50.33878679000115,1060.3875913679394,8,0,monthly,bank_transfer,0
516,M,54,25,86.1414010841267,2246.9766857607206,21,5,monthly,credit_card,1
517,F,45,49,164.58807602219449,8162.732038728106,40,5,monthly,boleto,0
518,M,53,26,156.4806881655761,4066.700912206914,24,2,monthly,boleto,0
519,M,47,31,99.65332172451413,3088.3743854333547,47,1,monthly,bank_transfer,1
520,F,45,12,143.83744618076582,1696.947020063586,24,6,monthly,bank_transfer,0
521,M,40,59,79.29312192097058,4664.064028963007,18,4,monthly,bank_transfer,1
522,M,51,39,89.54415789035662,3417.9059089339016,48,0,monthly,bank_transfer,0
523,M,57,20,192.11121408537448,3767.704962898287,27,0,monthly,bank_transfer,0
524,F,65,35,111.97708594033918,3833.065064466576,9,2,monthly,boleto,0
525,M,49,24,86.74813914482817,2136.172189821848,31,5,monthly,credit_card,0
526,M,23,10,123.06623702584872,1152.5922591128592,38,3,monthly,bank_transfer,0
527,F,48,52,108.05238196810492,5716.221977276764,41,0,monthly,bank_transfer,0
528,M,34,53,159.42935560236583,8413.236952365418,0,9,yearly,credit_card,0
529,F,19,50,194.31741597363217,9802.738294020735,5,6,monthly,credit_card,1
530,F,21,22,138.76061366865378,3034.480783567109,31,5,monthly,boleto,0
531,F,48,16,138.67207804053726,2140.4439101025723,37,2,yearly,boleto,0
532,M,67,3,104.72507880852245,378.36418132884086,32,7,monthly,bank_transfer,1
533,M,44,44,134.6946397962943,5996.65743241861,19,9,monthly,credit_card,0
534,M,41,20,97.89932995807072,1912.6840491480639,37,6,yearly,bank_transfer,1
535,F,22,53,50.16381114685129,2642.099377453246,28,2,monthly,boleto,0
536,M,53,52,179.91442593177277,9310.260351624136,46,3,monthly,credit_card,1
537,M,20,8,114.41661282825578,909.3065679031603,18,9,yearly,credit_card,0
538,M,61,55,123.8132727580995,6815.121459067515,37,0,yearly,bank_transfer,0
539,F,60,9,62.52513731388923,545.1570828692317,7,2,monthly,bank_transfer,0
540,M,69,29,175.5665770108088,5000.486163543912,36,1,monthly,bank_transfer,0
541,F,32,28,75.55056055663856,2086.3717298313786,36,6,monthly,credit_card,0
542,M,26,57,111.5931738176474,6395.986845783604,12,4,yearly,boleto,0
543,M,33,39,176.03983205958218,6855.108473193909,3,1,monthly,bank_transfer,1
544,M,59,52,118.66744103202792,6154.334902287367,49,9,monthly,boleto,1
545,F,29,36,189.67285031996954,6781.683784267365,3,5,monthly,boleto,1
546,M,64,49,81.39714551310345,3957.9575616821885,23,2,yearly,bank_transfer,0
547,M,26,51,157.2849244932157,8091.978554483098,0,9,monthly,bank_transfer,1
548,F,20,51,196.6997785342591,9974.699842407108,20,6,yearly,boleto,0
549,F,29,25,132.44204558304665,3347.0922944104277,41,1,monthly,boleto,0
550,F,57,23,153.82758479659893,3540.3872113669513,25,8,monthly,boleto,1
551,F,49,59,108.98399894015127,6442.296470624995,11,0,monthly,boleto,0
552,M,36,45,162.70060095882033,7284.909229096184,19,9,monthly,credit_card,1
553,F,52,55,186.33110847855937,10230.62209801837,4,3,monthly,bank_transfer,1
554,M,51,35,155.45833505757938,5440.755718006681,29,2,monthly,bank_transfer,0
555,F,46,55,190.3893067071469,10445.37852066262,0,0,monthly,bank_transfer,1
556,F,44,43,138.29789779884646,5963.381210552226,17,9,monthly,credit_card,0
557,F,23,44,136.57061606764444,6031.979057782508,3,5,yearly,credit_card,0
558,F,31,11,95.69410821637331,1161.2705215611024,11,6,monthly,credit_card,1
559,F,45,34,156.4441236745679,5333.009706403427,3,8,monthly,credit_card,1
560,F,25,44,182.2928782634233,7925.274510814683,46,5,monthly,boleto,1
561,F,42,45,146.9474339193397,6670.78548041222,38,2,monthly,bank_transfer,1
562,M,24,57,84.95588308978745,4832.2918040360755,46,7,monthly,boleto,0
563,M,58,20,131.616367208253,2732.9236123119026,34,5,yearly,boleto,0
564,M,23,18,163.39061254271226,3014.577248394086,24,2,monthly,boleto,1
565,F,22,58,190.9044972309129,11047.19747020737,8,8,monthly,boleto,1
566,M,51,59,73.4894074280831,4371.970177450461,48,8,yearly,bank_transfer,0
567,M,29,11,69.1245636449841,730.6724427074306,45,2,yearly,credit_card,1
568,M,36,23,111.9415295349359,2574.78972062426,20,6,yearly,credit_card,1
569,F,34,56,68.84167541939163,3888.933064203629,11,9,monthly,bank_transfer,1
570,F,29,12,197.06433687576776,2420.4220528115384,19,7,monthly,credit_card,1
571,F,57,47,113.64565509238388,5386.106080786354,19,1,monthly,credit_card,0
572,M,53,7,130.04157786018573,914.0405266169415,45,8,monthly,credit_card,1
573,M,30,11,84.06316719391569,1048.8660341371335,3,0,monthly,credit_card,1
574,M,53,47,117.36891853053939,5498.088150608996,31,6,yearly,bank_transfer,0
575,M,55,36,197.70409022918298,7036.987216665622,38,5,monthly,credit_card,0
576,M,46,33,123.30307270504542,3998.266434506033,38,0,yearly,bank_transfer,0
577,F,48,51,51.32358887067293,2691.203418910436,9,7,yearly,boleto,0
578,F,66,19,86.3791295375946,1637.370815221957,20,2,monthly,bank_transfer,1
579,F,41,30,196.76822457177562,5910.999612055974,17,8,monthly,boleto,1
580,M,38,36,198.36012701160988,7113.8383784217385,20,8,yearly,credit_card,0
581,M,46,44,81.57396346575585,3566.619268528298,4,5,monthly,credit_card,1
582,F,61,20,142.28961317657803,2806.437470484096,4,6,yearly,credit_card,1
583,M,54,38,61.53624957581217,2361.935024547367,1,0,monthly,boleto,0
584,M,21,27,136.61624636669438,3683.7696560238933,48,8,monthly,credit_card,0
585,M,41,32,68.8881052229656,2226.1696360250694,20,6,monthly,boleto,1
586,F,56,51,172.7992285463987,8829.732575132208,11,3,monthly,boleto,0
587,F,29,24,190.93624814033666,4561.176018686436,39,0,yearly,boleto,0
588,M,69,40,75.9480212074224,2964.9843170317567,24,5,monthly,credit_card,0
589,F,60,56,119.4068252892236,6609.492236396553,18,9,monthly,credit_card,1
590,F,62,45,65.30644977119512,3090.1228192885337,5,8,monthly,credit_card,0
591,F,22,59,100.87100106094624,6025.297734816993,19,0,yearly,boleto,0
592,F,48,35,59.76466321407897,2158.772340837325,32,7,monthly,bank_transfer,0
593,M,45,17,89.68197920261406,1490.8633060950942,31,0,yearly,bank_transfer,0
594,F,50,59,198.53355006339524,11713.954940428475,19,3,monthly,credit_card,0
595,M,62,39,56.690490098210276,2170.1609742110422,30,4,yearly,bank_transfer,0
596,F,36,15,178.8452494428006,2617.0746368837144,38,0,yearly,bank_transfer,0
597,F,45,19,61.617886663115726,1141.3011705804136,46,1,yearly,boleto,0
598,F,53,16,129.349539667604,2135.901882853143,26,8,monthly,boleto,0
599,F,57,50,117.81796886410186,5932.935711551291,11,6,yearly,bank_transfer,1
600,F,58,6,189.73319900309673,1089.8967939374793,6,7,monthly,bank_transfer,1
601,F,35,44,79.85747934276344,3497.9882885737175,7,5,yearly,bank_transfer,0
602,F,69,33,76.95230230694527,2576.8821347260227,0,4,yearly,credit_card,1
603,F,18,5,162.30711328517484,782.9869966665074,27,0,monthly,credit_card,0
604,M,43,37,158.8579209650531,5881.722387948601,10,5,yearly,credit_card,0
605,F,49,45,154.87726557391983,6989.569323179633,11,7,yearly,credit_card,0
606,F,21,43,53.91906742585711,2338.066426904062,36,2,yearly,credit_card,0
607,M,41,32,88.9939530087363,2860.5137676640757,15,4,monthly,credit_card,0
